Gene	Function	Class	dN.dS	AlnLength	GeneAverage	Codon	GCProp	Immune
1763	LOC409954	Background	Background	0.05066	579	39.9272727272727	193	0.399272727272727	0
1764	LOC409955	Background	Background	0.01055	1188	37.3290909090909	396	0.373290909090909	0
1765	LOC409956	Background	Background	0.17249	174	57.6809090909091	58	0.576809090909091	0
1766	LOC409959	Background	Background	0.03898	807	37.3090909090909	269	0.373090909090909	0
1767	LOC409961	Background	Background	0.05975	1101	48.36	367	0.4836	0
1768	LOC409965	Background	Background	0.04004	3513	42.3272727272727	1171	0.423272727272727	0
1769	LOC409969	Background	Background	0.06202	1596	37.1381818181818	532	0.371381818181818	0
1770	LOC409972	Background	Background	0.16322	294	44.22	98	0.4422	0
1771	LOC409976	Background	Background	0.13125	681	36.2709090909091	227	0.362709090909091	0
1772	LOC409977	Background	Background	0.08075	2484	33.9	828	0.339	0
1773	LOC409978	Background	Background	0.03382	621	35.1363636363636	207	0.351363636363636	0
1774	LOC409979	Background	Background	0.05174	1875	36.4745454545455	625	0.364745454545455	0
1775	LOC409985	Background	Background	0.10565	2883	41.5181818181818	961	0.415181818181818	0
1776	LOC409986	Background	Background	0.12873	2091	37.2072727272727	697	0.372072727272727	0
1777	LOC409990	Background	Background	0.02428	2592	43.5145454545455	864	0.435145454545455	0
1778	LOC409991	Background	Background	0.07412	1641	41.1563636363636	547	0.411563636363636	0
1779	LOC409992	Background	Background	0.08331	1245	44.3236363636364	415	0.443236363636364	0
1780	LOC409993	Background	Background	0.14494	4347	38.4827272727273	1449	0.384827272727273	0
1781	LOC409994	Background	Background	0.0189	705	37.5372727272727	235	0.375372727272727	0
1782	LOC409995	Background	Background	0.01572	978	39.72	326	0.3972	0
1783	LOC410004	Background	Background	0.03141	174	39.3945454545455	58	0.393945454545454	0
1784	LOC410006	Background	Background	0.04009	1608	49.1181818181818	536	0.491181818181818	0
1785	LOC410007	Background	Background	0.14588	1602	42.1972727272727	534	0.421972727272727	0
1786	LOC410009	Background	Background	0.02216	153	46.1090909090909	51	0.461090909090909	0
1787	LOC410012	Background	Background	0.07451	627	43.9890909090909	209	0.439890909090909	0
1788	LOC410013	Background	Background	0.12458	501	46.3790909090909	167	0.463790909090909	0
1789	LOC410015	Background	Background	0.0653	693	45.6909090909091	231	0.456909090909091	0
1790	LOC410017	Background	Background	0.02828	585	39.44	195	0.3944	0
1791	LOC410018	Background	Background	0.09088	1653	45.5527272727273	551	0.455527272727273	0
1792	LOC410022	Background	Background	0.0589	1302	39.4009090909091	434	0.394009090909091	0
1793	LOC410023	Background	Background	0.15957	735	41.7445454545455	245	0.417445454545455	0
1794	LOC410026	Background	Background	0.00405	1104	39.0145454545455	368	0.390145454545455	0
1795	LOC410030	Background	Background	0.0139	933	40.5145454545455	311	0.405145454545455	0
1796	LOC410033	Background	Background	0.02497	390	38.5327272727273	130	0.385327272727273	0
1797	LOC410035	Background	Background	0.03924	2559	52.3072727272727	853	0.523072727272727	0
1798	LOC410039	Background	Background	0.06194	1248	38.1909090909091	416	0.381909090909091	0
1799	LOC410040	Background	Background	0.00712	741	43.4054545454545	247	0.434054545454545	0
1800	LOC410041	Background	Background	0.08666	2055	46.0136363636364	685	0.460136363636364	0
1801	LOC410042	Background	Background	0.10459	906	41.5118181818182	302	0.415118181818182	0
1802	LOC410043	Background	Background	0.04851	1401	39.8545454545455	467	0.398545454545455	0
1803	LOC410044	Background	Background	0.03106	1044	52.4009090909091	348	0.524009090909091	0
1804	LOC410045	Background	Background	0.10907	702	47.54	234	0.4754	0
1805	LOC410050	Background	Background	0.00631	705	36.2081818181818	235	0.362081818181818	0
1806	LOC410054	Background	Background	0.08261	1491	41.8454545454545	497	0.418454545454545	0
1807	LOC410055	Background	Background	0.04299	930	35.6109090909091	310	0.356109090909091	0
1808	LOC410056	Background	Background	0.01688	2331	36.7163636363636	777	0.367163636363636	0
1809	LOC410057	Background	Background	0.08804	1026	35.0972727272727	342	0.350972727272727	0
1810	LOC410058	Background	Background	0.09992	426	47.4372727272727	142	0.474372727272727	0
1811	LOC410059	Background	Background	0.07385	1134	45.8472727272727	378	0.458472727272727	0
1812	LOC410061	Background	Background	0.06627	2775	45.48	925	0.4548	0
1813	LOC410067	Background	Background	0.07977	2571	47.4236363636364	857	0.474236363636364	0
1814	LOC410070	Background	Background	0.10936	7326	32.8272727272727	2442	0.328272727272727	0
1815	LOC410071	Background	Background	0.09361	921	33.4018181818182	307	0.334018181818182	0
1816	LOC410072	Background	Background	0.00901	933	38.1845454545455	311	0.381845454545454	0
1817	LOC410073	Background	Background	0.08081	1512	35.9663636363636	504	0.359663636363636	0
1818	LOC410076	Background	Background	0.03724	810	36.5981818181818	270	0.365981818181818	0
1819	LOC410078	Background	Background	0.02805	1410	48.5745454545455	470	0.485745454545455	0
1820	LOC410079	Background	Background	0.025	330	36.3354545454545	110	0.363354545454545	0
1821	LOC410080	Background	Background	0.07495	723	38.69	241	0.3869	0
1822	LOC410085	Background	Background	0.04451	603	47.1136363636364	201	0.471136363636364	0
1823	LOC410087	Non-Canon Immune	Non-Canon	0.13772	525	38.7345454545455	175	0.387345454545455	1
1824	LOC410091	Background	Background	0.05064	1032	45.8445454545455	344	0.458445454545455	0
1825	LOC410092	Background	Background	0.03557	1149	45.9045454545455	383	0.459045454545455	0
1826	LOC410093	Background	Background	0.09967	459	37.3536363636364	153	0.373536363636364	0
1827	LOC410094	Background	Background	0.10348	582	35.2863636363636	194	0.352863636363636	0
1828	LOC410095	Background	Background	0.01727	747	38.8454545454545	249	0.388454545454545	0
1829	LOC410096	Background	Background	0.16266	1449	42.9754545454545	483	0.429754545454545	0
1830	LOC410097	Background	Background	0.16857	2922	35.5772727272727	974	0.355772727272727	0
1831	LOC410098	Background	Background	0.02653	1224	40.6654545454545	408	0.406654545454545	0
1832	LOC410099	Background	Background	0.02307	3351	38.8572727272727	1117	0.388572727272727	0
1833	LOC410100	Background	Background	0.02351	2106	37.6454545454545	702	0.376454545454545	0
1834	LOC410101	Background	Background	0.07448	2352	43.3745454545455	784	0.433745454545455	0
1835	LOC410102	Background	Background	0.0548	690	38.6963636363636	230	0.386963636363636	0
1836	LOC410105	Background	Background	0.09147	1422	38.0763636363636	474	0.380763636363636	0
1837	LOC410106	Background	Background	0.08508	1917	39.4418181818182	639	0.394418181818182	0
1838	LOC410107	Background	Background	0.06442	1410	49.0718181818182	470	0.490718181818182	0
1839	LOC410108	Background	Background	0.06007	2376	43.9745454545455	792	0.439745454545455	0
1840	LOC410114	Background	Background	0.07188	1665	42.9872727272727	555	0.429872727272727	0
1841	LOC410115	Background	Background	0.01193	1251	38.2672727272727	417	0.382672727272727	0
1842	LOC410116	Background	Background	0.11716	1578	35.2163636363636	526	0.352163636363636	0
1843	LOC410118	Background	Background	0.03223	1689	33.6436363636364	563	0.336436363636364	0
1844	LOC410119	Background	Background	0.03496	2172	37.7072727272727	724	0.377072727272727	0
1845	LOC410120	Background	Background	0.03975	402	39.9818181818182	134	0.399818181818182	0
1846	LOC410121	Background	Background	0.14426	2664	34.7463636363636	888	0.347463636363636	0
1847	LOC410122	Background	Background	0.06372	909	40.45	303	0.4045	0
1848	LOC410128	Background	Background	0.12927	609	35.5418181818182	203	0.355418181818182	0
1849	LOC410129	Background	Background	0.10284	981	39.1063636363636	327	0.391063636363636	0
1850	LOC410130	Background	Background	0.21286	534	33.3681818181818	178	0.333681818181818	0
1851	LOC410132	Background	Background	0.0877	1680	35.2154545454545	560	0.352154545454545	0
1852	LOC410133	Background	Background	0.03751	579	52.3472727272727	193	0.523472727272727	0
1853	LOC410134	Background	Background	0.12589	1212	40.78	404	0.4078	0
1854	LOC410136	Background	Background	0.16743	3063	36.3118181818182	1021	0.363118181818182	0
1855	LOC410142	Background	Background	0.03356	1026	38.1363636363636	342	0.381363636363636	0
1856	LOC410144	Background	Background	0.05018	1776	38.4781818181818	592	0.384781818181818	0
1857	LOC410148	Background	Background	0.1524	1407	41.0927272727273	469	0.410927272727273	0
1858	LOC410151	Background	Background	0.01926	1293	51.3618181818182	431	0.513618181818182	0
1859	LOC410157	Background	Background	0.0171	522	52.0027272727273	174	0.520027272727273	0
1860	LOC410158	Background	Background	0.07301	1254	41.7381818181818	418	0.417381818181818	0
1861	LOC410159	Background	Background	0.03984	4437	46.6545454545455	1479	0.466545454545455	0
1862	LOC410162	Background	Background	0.10075	534	33.1818181818182	178	0.331818181818182	0
1863	LOC410166	Background	Background	0.02719	834	45.66	278	0.4566	0
1864	LOC410169	Background	Background	0.03119	1050	37.8772727272727	350	0.378772727272727	0
1865	LOC410171	Background	Background	0.04275	8442	43.3409090909091	2814	0.433409090909091	0
1866	LOC410172	Background	Background	0.1073	1098	35.1381818181818	366	0.351381818181818	0
1867	LOC410174	Background	Background	0.0992	2919	45.7827272727273	973	0.457827272727273	0
1868	LOC410175	Background	Background	0.04266	1428	50.2863636363636	476	0.502863636363636	0
1869	LOC410178	Background	Background	0.03216	3276	44.0363636363636	1092	0.440363636363636	0
1870	LOC410183	Signalling	Canon Immune	0.0416	4302	36.9309090909091	1434	0.369309090909091	1
1871	LOC410184	Background	Background	0.00652	1536	40.2109090909091	512	0.402109090909091	0
1872	LOC410188	Background	Background	0.00528	771	43.9109090909091	257	0.439109090909091	0
1873	LOC410189	Background	Background	0.08514	1578	42.2818181818182	526	0.422818181818182	0
1874	LOC410191	Background	Background	0.0203	1857	40.4609090909091	619	0.404609090909091	0
1875	LOC410194	Background	Background	0.11455	852	33.7481818181818	284	0.337481818181818	0
1876	LOC410195	Background	Background	0.02266	1014	36.2472727272727	338	0.362472727272727	0
1877	LOC410198	Background	Background	0.12525	2271	37.4281818181818	757	0.374281818181818	0
1878	LOC410200	Background	Background	0.09739	564	35.9772727272727	188	0.359772727272727	0
1879	LOC410201	Background	Background	0.05766	2997	40.47	999	0.4047	0
1880	LOC410202	Background	Background	0.08476	1200	51.5536363636364	400	0.515536363636364	0
1881	LOC410205	Background	Background	0.04841	1845	38.1709090909091	615	0.381709090909091	0
1882	LOC410207	Background	Background	0.07536	3015	41.2781818181818	1005	0.412781818181818	0
1883	LOC410208	Background	Background	0.00966	1470	37.44	490	0.3744	0
1884	LOC410211	Background	Background	0.0139	858	55.4463636363636	286	0.554463636363636	0
1885	LOC410216	Background	Background	0.05474	981	37.9945454545455	327	0.379945454545455	0
1886	LOC410217	Background	Background	0.01397	3546	36.2545454545455	1182	0.362545454545455	0
1887	LOC410218	Background	Background	0.09792	555	33.74	185	0.3374	0
1888	LOC410219	Background	Background	0.03741	1164	42.8918181818182	388	0.428918181818182	0
1889	LOC410222	Background	Background	0.01682	1050	61.8527272727273	350	0.618527272727273	0
1890	LOC410223	Background	Background	0.05165	744	33.6745454545455	248	0.336745454545455	0
1891	LOC410225	Background	Background	0.04245	1236	38.9445454545455	412	0.389445454545455	0
1892	LOC410226	Background	Background	0.0878	846	37.5245454545455	282	0.375245454545455	0
1893	LOC410227	Non-Canon Immune	Non-Canon	0.16521	807	42.1772727272727	269	0.421772727272727	1
1894	LOC410228	Background	Background	0.0144	993	51.4427272727273	331	0.514427272727273	0
1895	LOC410229	Receptor	Canon Immune	0.05187	3174	54.0445454545455	1058	0.540445454545455	1
1896	LOC410231	Receptor	Canon Immune	0.01714	3564	56.0445454545455	1188	0.560445454545455	1
1897	LOC410233	Background	Background	0.08688	3594	50.67	1198	0.5067	0
1898	LOC410234	Background	Background	0.04066	1182	38.1872727272727	394	0.381872727272727	0
1899	LOC410235	Receptor	Canon Immune	0.05211	3513	58.0854545454545	1171	0.580854545454546	1
1900	LOC410238	Background	Background	0.06078	687	33.1618181818182	229	0.331618181818182	0
1901	LOC410239	Background	Background	0.1538	2754	34.4490909090909	918	0.344490909090909	0
1902	LOC410241	Background	Background	0.01639	600	36.56	200	0.3656	0
1903	LOC410253	Background	Background	0.03777	954	59.3490909090909	318	0.593490909090909	0
1904	LOC410254	Background	Background	0.09517	1116	49.7627272727273	372	0.497627272727273	0
1905	LOC410255	Background	Background	0.04864	1614	37.2372727272727	538	0.372372727272727	0
1906	LOC410257	Signalling	Canon Immune	0.06405	1047	39.4972727272727	349	0.394972727272727	1
1907	LOC410259	Background	Background	0.01615	528	62.0172727272727	176	0.620172727272727	0
1908	LOC410264	Background	Background	0.06094	1236	36.2245454545455	412	0.362245454545455	0
1909	LOC410266	Background	Background	0.05116	957	35.5645454545455	319	0.355645454545455	0
1910	LOC410270	Background	Background	0.0575	1728	56.8863636363636	576	0.568863636363636	0
1911	LOC410271	Background	Background	0.04836	1413	57.4272727272727	471	0.574272727272727	0
1912	LOC410278	Non-Canon Immune	Non-Canon	0.07336	1362	53.2572727272727	454	0.532572727272727	1
1913	LOC410280	Background	Background	0.00789	645	43.1154545454545	215	0.431154545454545	0
1914	LOC410283	Background	Background	0.14411	549	42.3727272727273	183	0.423727272727273	0
1915	LOC410286	Background	Background	0.15488	1629	38.8545454545455	543	0.388545454545455	0
1916	LOC410288	Background	Background	0.10111	846	42.4663636363636	282	0.424663636363636	0
1917	LOC410289	Background	Background	0.15354	1659	34.49	553	0.3449	0
1918	LOC410290	Background	Background	0.06745	1146	34.3809090909091	382	0.343809090909091	0
1919	LOC410296	Background	Background	0.09187	1455	44.8918181818182	485	0.448918181818182	0
1920	LOC410297	Background	Background	0.03709	708	36.0036363636364	236	0.360036363636364	0
1921	LOC410301	Background	Background	0.14594	4113	35.8463636363636	1371	0.358463636363636	0
1922	LOC410305	Background	Background	0.02876	474	36.5736363636364	158	0.365736363636364	0
1923	LOC410306	Background	Background	0.00619	540	39.5954545454545	180	0.395954545454545	0
1924	LOC410307	Background	Background	0.03006	3231	44.7063636363636	1077	0.447063636363636	0
1925	LOC410315	Background	Background	0.02259	1812	40.2654545454545	604	0.402654545454545	0
1926	LOC410319	Background	Background	0.10203	5952	40.31	1984	0.4031	0
1927	LOC410322	Background	Background	0.02207	2151	55.4445454545455	717	0.554445454545455	0
1928	LOC410324	Background	Background	0.07631	2082	42.8945454545455	694	0.428945454545455	0
1929	LOC410325	Background	Background	0.11051	2292	36.2718181818182	764	0.362718181818182	0
1930	LOC410326	Background	Background	0.10951	1059	47.4727272727273	353	0.474727272727273	0
1931	LOC410328	Background	Background	0.07985	2022	37.82	674	0.3782	0
1932	LOC410330	Background	Background	0.05981	1326	37.6454545454545	442	0.376454545454545	0
1933	LOC410332	Background	Background	0.03891	2325	54.2009090909091	775	0.542009090909091	0
1934	LOC410334	Background	Background	0.07743	1761	51.7409090909091	587	0.517409090909091	0
1935	LOC410336	Background	Background	0.06631	2052	56.3127272727273	684	0.563127272727273	0
1936	LOC410337	Non-Canon Immune	Non-Canon	0.20679	1533	49.7363636363636	511	0.497363636363636	1
1937	LOC410338	Background	Background	0.05412	1068	37.1818181818182	356	0.371818181818182	0
1938	LOC410339	Background	Background	0.17292	870	31.7027272727273	290	0.317027272727273	0
1939	LOC410340	Background	Background	0.07238	1287	40.0154545454545	429	0.400154545454545	0
1940	LOC410341	Background	Background	0.01254	963	55.7063636363636	321	0.557063636363636	0
1941	LOC410343	Background	Background	0.05236	915	38.57	305	0.3857	0
1942	LOC410344	Background	Background	0.08849	222	31.04	74	0.3104	0
1943	LOC410345	Background	Background	0.04158	2748	37.4709090909091	916	0.374709090909091	0
