Gene	AlnLength	Codon	Function	dN.dS	GCProp	All_Advanced_Eusocial	All_Social	All_Solitary	Apis	Social_Corbiculates	Habropoda	Lasioglossum	Megachilidae	Melipona	Dufourea	Ceratina
LOC409486	930	310	NA	0.08459	0.5175	0.158043680766221	0.0267707491376723	1	1	1	1	1.82635930266222e-06	1	5.35551126432534e-09	1	1
LOC409487	1896	632	NA	0.05358	0.453	1	1	1	1	1	1	1	1	1	1	1
LOC409488	684	228	NA	0.12392	0.381318181818182	1	1	1	1	1	1	1	0.193202819183687	1.8922925511199e-09	1	1
LOC409489	528	176	NA	0.01594	0.428545454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409491	858	286	NA	0.11701	0.353045454545455	1	1	1	1	1	1	0.9842688093026	1	1	1	1
LOC409492	1338	446	NA	0.08048	0.444209090909091	1	1	1	1	1	0.273094939141887	1	1	1	1	1
LOC409493	933	311	NA	0.0539	0.470327272727273	1	1	1	1	1	1	1	1	0.0192847870082628	1	1
LOC409494	888	296	NA	0.08101	0.385645454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409495	615	205	Signalling	0.25922	0.378863636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409497	2802	934	NA	0.04514	0.439236363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409498	2523	841	NA	0.05686	0.403736363636364	1	1	1	1	1	1	1	1	1	0.0805191219492763	1
LOC409499	1023	341	NA	0.04884	0.368254545454546	1	1	1	1	1	2.06847099963362e-09	1	1	0.860324545803933	1	1
LOC409500	375	125	NA	0.09838	0.448236363636364	1	1	1	1	1	1	1	1	8.18563097008261e-05	1	1
LOC409501	2943	981	NA	0.02792	0.432972727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409502	789	263	NA	0.10984	0.417427272727273	1	1	1	1	1	1	1	1	0.000147941219081146	1	1
LOC409505	492	164	NA	0.03044	0.358836363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409508	684	228	NA	0.16495	0.386236363636364	5.23603143373551e-07	1	1	1	1	1	0.85077784507593	1	1	1	1
LOC409510	519	173	NA	0.04861	0.441227272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409511	756	252	NA	0.15358	0.411136363636364	1	1	1	1	1	8.2182723829295e-06	0.000984943269103738	1	1	1	1
LOC409513	801	267	NA	0.19765	0.479181818181818	1	1	1	1	1	1	1	1	4.74284403980212e-07	1	1
LOC409514	126	42	NA	0.0666	0.481963636363636	1	1	1	1	NA	1	1	1	1	1	1
LOC409517	1530	510	NA	0.10025	0.362690909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409520	825	275	NA	0.03814	0.350518181818182	1	1	1	1	1	1	1	1	1	1	1
LOC409521	1053	351	NA	0.09909	0.3683	1	1	1	1	1	1	1	1	1	1	1
LOC409522	2316	772	NA	0.03885	0.381227272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409523	1095	365	Signalling	0.02754	0.373018181818182	1	1	1	1	1	1	1	1	1	1	1
LOC409525	855	285	NA	0.0932	0.482081818181818	1	1	1	1	1	1	0.00010243450718828	1	0.00626802526415602	1	1
LOC409527	2313	771	NA	0.04658	0.329590909090909	1	1	1	1	1	1	1	1	1	1.68117335358213e-12	1
LOC409529	483	161	Signalling	0.03164	0.364563636363636	1	1	NA	1	1	NA	1	NA	8.57894809886689e-08	NA	1
LOC409531	723	241	NA	0.03656	0.389027272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409532	942	314	NA	0.07313	0.375881818181818	1	1	1	1	1	1	1	1	1	1	1
LOC409534	1530	510	NA	0.10159	0.406945454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409536	2379	793	NA	0.11616	0.439245454545454	1	1	1	1	1	0.0462209534816802	1	1	1	1	1
LOC409538	447	149	NA	0.08167	0.410009090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409543	1578	526	NA	0.10084	0.418836363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409544	1266	422	NA	0.00967	0.381163636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409547	1092	364	NA	0.0766	0.3763	1	1	1	1	1	1	1	1	1	1	1
LOC409548	1380	460	NA	0.07569	0.390581818181818	1	1	1	1	1	1	1	1	1	1	1
LOC409549	504	168	NA	0.19504	0.396627272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409550	1680	560	NA	0.01233	0.373090909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409552	474	158	NA	0.02088	0.421009090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409553	864	288	NA	0.13758	0.4392	1	1	1	1	1	1	1	1	1	1	1
LOC409556	3300	1100	NA	0.11508	0.3921	1	1	1	1	1	1	0.883328266166663	0.7120819790988	1	1	1
LOC409558	603	201	NA	0.02422	0.393327272727273	1	1	1	1	1	1	1	1	0.332021135818866	1	1
LOC409559	1653	551	NA	0.01915	0.371327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409563	2487	829	NA	0.04903	0.3972	1	1	1	1	1	1	1	1	1	1	1
LOC409564	2853	951	NA	0.1263	0.354581818181818	1	1	1	1	1	1	2.06562243812712e-08	1	1	1	1
LOC409565	1485	495	NA	0.06433	0.500463636363636	1	1	1	1	1	1	0.0121657274314896	1	3.09427210134792e-08	1	1
LOC409566	1071	357	NA	0.00026	0.3622	1	1	1	1	1	1	1	1	1	1	1
LOC409569	1302	434	NA	0.09046	0.327263636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409571	1206	402	NA	0.12735	0.382718181818182	1	1	1	1	1	8.57905602130404e-05	1	1	1	1	1
LOC409573	1662	554	NA	0.01288	0.435909090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409574	1365	455	NA	0.02371	0.440290909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409576	1680	560	NA	0.02225	0.410827272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409578	666	222	NA	0.03776	0.391636363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409579	1611	537	NA	0.10907	0.324918181818182	1	1	1	1	0.0727159685318706	1	1	1	1	1	1
LOC409581	585	195	NA	0.00808	0.3658	1	1	1	1	1	1	1	1	1	1	1
LOC409584	1221	407	NA	0.1447	0.324027272727273	1	1	1	1	1	1	0.36454926766097	1	1	1	1
LOC409586	414	138	NA	0.11547	0.349590909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409589	621	207	NA	0.0285	0.411063636363636	1	1	1	1	1	2.93643373956605e-08	1	1	1	1	1
LOC409590	801	267	NA	0.03131	0.360690909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409594	2430	810	NA	0.04705	0.349945454545455	1	1	1	1	1	1	1	1	0.754640761199994	1	1
LOC409600	189	63	NA	0.07328	0.396345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409602	555	185	NA	0.19194	0.469781818181818	1	1	1	1	1	1	1	1	1	1	1
LOC409603	2181	727	NA	0.1061	0.474863636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409604	2067	689	NA	0.08415	0.512727272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409607	993	331	NA	0.04149	0.411972727272727	1	1	1	1	1	1	1	1	2.17354398166483e-06	1	1
LOC409609	1134	378	NA	0.04226	0.415172727272727	1	1	1	1	1	1	0.00010242387586396	1	0.00544264810285589	1	1
LOC409610	1260	420	NA	0.15673	0.369136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409611	1602	534	NA	0.03634	0.479618181818182	1	1	1	1	1	1	1	1	1	1	1
LOC409613	393	131	NA	0.06211	0.392327272727273	1	1	1	1	1	1	1	7.56163242864499e-06	1	1	1
LOC409614	612	204	NA	0.04222	0.415918181818182	1	1	1	1	1	1	1	1	1	1	1
LOC409616	3837	1279	NA	0.16259	0.437827272727273	1	1	1	1	1	1	9.80070405164223e-15	1	1	1	0.0844919893344767
LOC409620	2628	876	NA	0.02985	0.389336363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409622	1989	663	NA	0.12911	0.363136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409624	1062	354	NA	0.07502	0.437090909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409628	1077	359	NA	0.11867	0.516418181818182	1	1	1	1	1	1	1	1	4.89992744955258e-06	1	1
LOC409633	615	205	NA	0.06516	0.511309090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409636	741	247	NA	0.18574	0.430136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409637	699	233	NA	0.07182	0.407727272727273	1	1	1	1	1	1	1	1	0.115106467354505	1	1
LOC409638	819	273	NA	0.09516	0.475981818181818	1	1	1	1	1	1	1	1	1.08359475005669e-16	1	1
LOC409642	939	313	NA	0.03045	0.454054545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409643	1080	360	NA	0.0389	0.503381818181818	1	1	1	1	1	1	2.4748386678081e-05	1	1	1	1
LOC409645	444	148	NA	0.04063	0.3831	1	1	1	1	1	1	1	1	0.00187021681094305	1	1
LOC409646	1788	596	NA	0.12628	0.397554545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409647	1911	637	NA	0.03609	0.349327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409650	1971	657	NA	0.05592	0.475118181818182	1	1	1	1	1	1	1	1	1	1	1
LOC409653	1437	479	NA	0.02103	0.394772727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409658	2628	876	NA	0.04856	0.5028	1	1	1	1	1	1	1	1	1	1	1
LOC409659	1359	453	NA	0.07473	0.338818181818182	1	1	1	1	1	1	1	1	1	1	1
LOC409662	843	281	NA	0.02671	0.386390909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409663	261	87	Effector	0.15309	0.4117	1	1	1	1	1	1	1	1	0.724994263064677	1	1
LOC409664	3381	1127	NA	0.06685	0.383227272727273	1	1	1	1	1	1	1	1	3.3749821865108e-35	1	1
LOC409665	2214	738	NA	0.05039	0.550227272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409666	2220	740	NA	0.07665	0.481454545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409667	282	94	Signalling	0.0565	0.458409090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409668	717	239	NA	0.18205	0.387336363636364	1	1	1	1	1	0.0211964321367937	1	1	1	1	1
LOC409670	1866	622	NA	0.05598	0.500154545454545	1	1	1	0.136290900712076	1	1	1	1	1	1	1
LOC409671	1719	573	NA	0.01868	0.371636363636364	1	1	1	2.52032357105607e-05	1	1	1	1	1	1	1
LOC409672	1131	377	NA	0.03856	0.427536363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409673	6357	2119	NA	0.07358	0.352009090909091	1	1	1	1	1	3.3409146547247e-06	1	1	1	1	0.270607528128389
LOC409674	1176	392	NA	0.09063	0.570327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409676	2160	720	NA	0.02012	0.467163636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409688	1308	436	NA	0.00356	0.392409090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409689	1575	525	NA	0.02579	0.421009090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409690	1611	537	NA	0.10178	0.462327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409691	1131	377	NA	0.02211	0.406081818181818	1	1	1	1	1	1	1	1	1	1	1
LOC409693	816	272	NA	0.07527	0.426009090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409696	1140	380	NA	0.01879	0.400554545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409699	705	235	NA	0.03813	0.529854545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409702	3150	1050	NA	0.12016	0.414390909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409704	1800	600	NA	0.04197	0.387281818181818	1	1	1	1	1	1	1	1	1	0.48541764172499	1
LOC409706	420	140	NA	0.02257	0.415581818181818	1	1	1	1	1	1	1	1	0.0131367670324054	1	1
LOC409712	1176	392	NA	0.07164	0.398654545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409713	2046	682	NA	0.03291	0.438372727272727	1	1	1	1	1	1	1	1	5.52053726581313e-07	1	1
LOC409714	2253	751	NA	0.21874	0.511263636363636	1	1	1	4.26681267255484e-20	1	1	7.88982902625421e-17	1	0.018128465508054	0.0242706411287376	0.0927423119965191
LOC409718	1809	603	NA	0.06191	0.423636363636364	1	1	1	1	1	1	6.01147473113899e-13	1	1	1	1
LOC409724	1626	542	NA	0.08645	0.358654545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409726	1407	469	NA	0.06768	0.484854545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409728	642	214	NA	0.00909	0.425245454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409733	1239	413	NA	0.12537	0.495981818181818	1	1	1	1	1	1	1	1	1.97013871576972e-20	1	1
LOC409734	1209	403	NA	0.11242	0.402745454545455	1	1	1	0.00378579730338713	1	0.000201337739328591	1	1	1	1	1
LOC409736	999	333	NA	0.06787	0.504136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409739	1236	412	NA	0.14049	0.314872727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409740	678	226	NA	0.07923	0.457636363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409743	4734	1578	NA	0.01902	0.390727272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409749	360	120	NA	0.03456	0.320454545454545	1	1	1	1	1	1	1	1	1	1	1.10562496172116e-05
LOC409752	3735	1245	NA	0.03366	0.448345454545455	1	1	1	1	1	1	1	1	0.0010486346597731	1	1
LOC409753	2235	745	NA	0.03636	0.435345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409755	1056	352	NA	0.01907	0.397809090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409756	1323	441	NA	0.01783	0.385345454545454	1	1	1	0.000467576699318522	1	1	1	1	1	1	1
LOC409757	2250	750	NA	0.03154	0.420036363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409762	528	176	NA	0.02467	0.448690909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409764	1008	336	NA	0.07284	0.459963636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409765	1002	334	NA	0.03414	0.356472727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409766	1092	364	NA	0.05297	0.355736363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409767	1107	369	NA	0.06509	0.3821	1	1	1	1	1	1	1	1	1	1	1
LOC409769	1110	370	NA	0.18552	0.434390909090909	1	1	1	1	1	1	1	1	2.04128543373654e-07	1	1
LOC409771	1494	498	NA	0.0494	0.557445454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409773	1110	370	NA	0.05848	0.408363636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409777	2040	680	NA	0.09238	0.447636363636364	1	1	1	1	1	1	1	1	1	7.4396614621325e-10	1
LOC409778	2673	891	NA	0.04356	0.552936363636364	1	1	1	1	1	2.69152274983058e-18	4.32182158497531e-09	1	1	1	1
LOC409782	1053	351	NA	0.03535	0.575654545454545	1	1	1	1	1	1	1	1	0.436072001986627	1	1
LOC409787	1965	655	NA	0.0606	0.502063636363636	1	1	1	1	1	1	1	1	1.63600493917237e-42	1	1
LOC409789	1200	400	NA	0.12542	0.513572727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409790	585	195	NA	0.1275	0.364581818181818	1	1	1	1	1	1	0.384482050379084	1	1	1	1
LOC409791	879	293	Signalling	0.01475	0.4774	1	1	1	1	1	1	1	1	0.023781373686874	1	1
LOC409793	513	171	NA	0.02831	0.3663	1	1	1	1	1	1	1	1	1	1	1
LOC409794	789	263	NA	0.06207	0.398327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409795	3324	1108	NA	0.08592	0.388481818181818	1	1	1	1	1	1	1	1	1.58688599393663e-06	1	1
LOC409799	975	325	NA	0.01962	0.403536363636364	1	1	1	1	1	1	1	1	6.76562803541179e-06	1	1
LOC409804	867	289	NA	0.01677	0.471118181818182	1	1	1	1	1	1	1	1	0.000226778379077486	1	1
LOC409806	789	263	NA	0.03551	0.364672727272727	1	1	1	0.548492849879101	1	1	1	1	1	1	1
LOC409809	1602	534	NA	0.03667	0.409645454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409810	1893	631	NA	0.06935	0.368263636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409814	1863	621	NA	0.08191	0.4364	1	1	1	1	1	1	1	1	1	1	1
LOC409819	816	272	NA	0.07965	0.356618181818182	1	1	1	1	1	1	1	1	1	1	1
LOC409820	1251	417	NA	0.11243	0.356136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409822	621	207	NA	0.01083	0.564481818181818	1	1	1	1	1	1	1	1	1	1	1
LOC409825	1596	532	NA	0.0391	0.421672727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409826	3231	1077	NA	0.10629	0.496436363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409829	1086	362	NA	0.08781	0.521009090909091	1	1	1	1	1	1	1	1	6.48720254295333e-13	1	1
LOC409831	696	232	NA	0.07601	0.401	1	1	1	1	1	1	1	1	1	1	1
LOC409832	444	148	NA	0.01914	0.364454545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409833	1020	340	NA	0.15919	0.372727272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409835	780	260	NA	0.20663	0.489872727272727	1	1	1	1	1	1	1	1	6.38618642380634e-08	1	1
LOC409838	1896	632	NA	0.07127	0.383345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409839	2454	818	NA	0.00381	0.4588	1	1	1	1	1	1	1	1	1	1	1
LOC409841	1110	370	NA	0.07918	0.378136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409845	2547	849	NA	0.05119	0.4791	1	1	1	1	1	1	1	1	0.0083347360682838	1	1
LOC409846	2151	717	NA	0.06265	0.418027272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409852	1416	472	NA	0.0781	0.494154545454545	1	1	1	0.528735900330094	1	1	1	1	1	1	1
LOC409856	3393	1131	NA	0.04723	0.450309090909091	1	1	1	1	1	1	1	1	1	0.00468770922999537	1
LOC409857	306	102	NA	0.05746	0.351745454545455	1	1	1	1	1	1	1	1	1	0.96768184916128	1
LOC409859	2016	672	NA	0.09847	0.371027272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409860	1680	560	NA	0.08546	0.372254545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409861	384	128	NA	0.06312	0.4053	1	1	1	1	1	1	1	1	2.32949170267861e-10	1	1
LOC409862	291	97	NA	0.00856	0.497645454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409863	666	222	NA	0.07262	0.355436363636364	1	1	1	1	1	1	1	1	0.00118198462232902	1	1
LOC409865	3591	1197	NA	0.06749	0.436154545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409866	1209	403	NA	0.00184	0.373709090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409867	1317	439	NA	0.04402	0.408372727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409870	939	313	NA	0.10668	0.377881818181818	1	1	1	1	1	1	1	1	1	1	1
LOC409872	1182	394	NA	0.07205	0.446309090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409876	1428	476	NA	0.03804	0.535763636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409877	624	208	NA	0.11125	0.402818181818182	1	1	1	1	1	1	1	1	1	1	1
LOC409880	1269	423	NA	0.04139	0.390936363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409881	624	208	NA	0.07592	0.4538	1	1	1	1	1	1	1	1	1	1	1
LOC409882	606	202	NA	0.03287	0.521018181818182	1	1	1	1	1	1	1	1	1	1	1
LOC409884	1524	508	NA	0.08025	0.445309090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409886	939	313	NA	0.00378	0.368363636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409887	1380	460	NA	0.03623	0.394936363636364	1	1	1	1	1	1	0.0332408186469608	1	1	1	1
LOC409891	3009	1003	NA	0.04405	0.3802	1	1	1	1	1	1	1	1	1	1	1
LOC409894	939	313	NA	0.07863	0.371945454545455	1	1	1	1	1	1	0.0159922540925555	1	1.48251746116153e-06	1	1
LOC409897	3771	1257	NA	0.13587	0.418045454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409900	597	199	NA	0.01399	0.498390909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409905	1041	347	NA	0.17327	0.473490909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409908	690	230	NA	0.01604	0.461663636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409909	834	278	NA	0.07709	0.379654545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409910	576	192	NA	0.06106	0.424081818181818	1	1	1	1	1	1	1	1	1	1	1
LOC409911	1290	430	NA	0.08257	0.383009090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409913	564	188	NA	0.06177	0.454372727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409915	2814	938	NA	0.02541	0.425727272727273	1	1	1	1	1	1	1	1	1	1	1
LOC409918	3663	1221	NA	0.01869	0.384536363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409919	1479	493	NA	0.0592	0.484054545454545	1	1	1	1	1	0.00244483307552254	1	1	0.0149014947274615	1	1
LOC409920	432	144	Signalling	0.0263	0.397718181818182	1	1	1	1	1	1	1	1	3.28022824694643e-05	1	1
LOC409921	1284	428	NA	0.09105	0.582081818181818	1	1	1	1	1	1	0.000409991661634943	1	2.17208306364477e-10	1	1
LOC409922	1017	339	NA	0.10037	0.366490909090909	1	1	1	0.144671727673994	1	1	1	1	1	1	1
LOC409924	1461	487	NA	0.06527	0.462636363636364	1	1	1	1	1	1	1	1	7.07931470327588e-05	1	1
LOC409925	561	187	Signalling	0.01019	0.401563636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409926	465	155	NA	0.18887	0.349736363636364	1	1	1	1	1	1	1	1	0.310426881667417	1	1
LOC409927	2382	794	NA	0.03658	0.457181818181818	1	1	1	1	1	1	1	1	1	1	1
LOC409928	1845	615	NA	0.16302	0.503363636363636	1	1	1	1	1	1	1	1	1	1.2763964219015e-11	0.0101623271239507
LOC409930	321	107	NA	0.19264	0.421136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409931	1029	343	NA	0.06968	0.513745454545455	1	1	1	1	1	1	1	1	1.50449796234115e-29	1	1
LOC409932	1506	502	NA	0.03798	0.489263636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409933	1512	504	NA	0.16684	0.471990909090909	1	2.33635504015095e-05	1	1	1	1	0.0100365552278021	1	1.99365876550681e-24	1	1
LOC409934	669	223	NA	0.28709	0.3794	1	1	1	1	1	0.00118701657250031	1	1	1	1	1
LOC409937	3249	1083	NA	0.08693	0.477218181818182	1	1	1	1	1	1	1	1	1	1	1
LOC409941	1887	629	Signalling	0.11723	0.388972727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409942	2259	753	NA	0.06896	0.440754545454545	1	1	1	1	1	1	1	1	1	1	1
LOC409945	1497	499	NA	0.04604	0.361263636363636	1	1	1	0.0054888675460425	1	1	1	1	1	1	1
LOC409949	1422	474	NA	0.03159	0.535745454545455	1	1	1	1	1	1	1	1	1	1	1
LOC409950	3396	1132	NA	0.11976	0.449681818181818	1	1	1	1	1	0.00153454249467828	1	1	1	1	1
LOC409951	423	141	NA	0.13155	0.351163636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409953	3024	1008	NA	0.13549	0.4067	1	1	1	1	1	1	1	1	1	1	0.401405416289273
LOC409954	579	193	NA	0.05066	0.399272727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409955	1188	396	NA	0.01055	0.373290909090909	1	1	1	1	1	1	1	1	4.72802995844616e-11	1	1
LOC409956	174	58	NA	0.17249	0.576809090909091	1	1	1	1	1	1	1	1	1	1	1
LOC409959	807	269	NA	0.03898	0.373090909090909	1	1	1	1	1	1	1	1	1	1	1
LOC409961	1101	367	NA	0.05975	0.4836	1	1	1	1	1	1	1	1	1	1	1
LOC409965	3513	1171	NA	0.04004	0.423272727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409969	1596	532	NA	0.06202	0.371381818181818	1	1	1	1	1	1	1	1	1	1	1
LOC409972	294	98	NA	0.16322	0.4422	1	1	1	1	1	1	1	1	1	1	1
LOC409976	681	227	NA	0.13125	0.362709090909091	1	1	1	1	1	1	1	0.205369442688176	5.62339806923492e-08	1	1
LOC409977	2484	828	NA	0.08075	0.339	1	1	1	1	1	1	1	1	1	1	1
LOC409978	621	207	NA	0.03382	0.351363636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409979	1875	625	NA	0.05174	0.364745454545455	1	1	1	1	1	1.24809836909552e-12	1	1	0.0682729224736097	1	1
LOC409985	2883	961	NA	0.10565	0.415181818181818	1	1	1	1	1	1	1	1	4.7492683397049e-31	1	1
LOC409986	2091	697	NA	0.12873	0.372072727272727	1	1	1	1	1	1	0.297195554271368	1	1	1	1
LOC409990	2592	864	NA	0.02428	0.435145454545455	1	1	1	1	1	1	1	1	0.00610537327403053	1	1
LOC409991	1641	547	NA	0.07412	0.411563636363636	1	1	1	1	1	1	1	1	1	1	1
LOC409992	1245	415	NA	0.08331	0.443236363636364	1	1	1	1	1	1	1	1	1	1	1
LOC409993	4347	1449	NA	0.14494	0.384827272727273	1	1	1	1	1	1	6.90829759042977e-08	1	1	0.348398422572829	1
LOC409994	705	235	NA	0.0189	0.375372727272727	1	1	1	1	1	1	1	1	1	1	1
LOC409995	978	326	NA	0.01572	0.3972	1	1	1	1	1	1	1	1	1	1	1
LOC410004	174	58	NA	0.03141	0.393945454545454	1	1	1	1	1	1	1	1	1	1	1
LOC410006	1608	536	NA	0.04009	0.491181818181818	0.531633677599131	1	1	0.395929104652994	1	1	1	1	1	1	1
LOC410007	1602	534	NA	0.14588	0.421972727272727	1	1	1	1	1	1	1	1	1	1	1
LOC410009	153	51	NA	0.02216	0.461090909090909	1	1	1	1	NA	1	1	1	1	1	1
LOC410012	627	209	NA	0.07451	0.439890909090909	1	1	1	1	1	1	1	1	1	1	1
LOC410013	501	167	NA	0.12458	0.463790909090909	1	1	1	1	1	1	1	1	1.19162932382722e-08	1	1
LOC410015	693	231	NA	0.0653	0.456909090909091	1	1	1	1	1	1	1	1	1	1	1
LOC410017	585	195	NA	0.02828	0.3944	1	1	1	1	1	1	1	1	0.290232263827808	1	1
LOC410018	1653	551	NA	0.09088	0.455527272727273	1	1	1	1	1	1	1	1	1	1	1
LOC410022	1302	434	NA	0.0589	0.394009090909091	1	1	1	1	1	1	1	1	1	1	1
LOC410023	735	245	NA	0.15957	0.417445454545455	1	1	1	1	1	1	1	1	1	1	1
LOC410026	1104	368	NA	0.00405	0.390145454545455	1	1	1	1	1	1	1	1	1	1	1
LOC410030	933	311	NA	0.0139	0.405145454545455	1	1	1	1	1	1	1	1	1	1	1
LOC410033	390	130	NA	0.02497	0.385327272727273	1	1	1	0.442908351440792	1	1	1	1	1	1	1
LOC410035	2559	853	NA	0.03924	0.523072727272727	1	1	1	1	1	1	1	1	1	1	1
LOC410039	1248	416	NA	0.06194	0.381909090909091	1	1	1	1	1	1	1	1	1	1	1
LOC410040	741	247	NA	0.00712	0.434054545454545	1	1	1	1	1	1	1	1	1	1	1
LOC410041	2055	685	NA	0.08666	0.460136363636364	1	1	1	1	1	1	1	1	1	4.21205332801282e-08	1
LOC410042	906	302	NA	0.10459	0.415118181818182	1	1	1	1	1	1	1	1	1	1	1
LOC410043	1401	467	NA	0.04851	0.398545454545455	1	1	1	1	1	1	1	1	1	1	1
LOC410044	1044	348	NA	0.03106	0.524009090909091	1	1	1	1	1	1	1	1	1	1	1
